depth,gr,vp_hole,vp_no_hole,vp_gardner,vp_rebuilt
2383.1277,68.2308,3032.6,3032.6,NULL,3032.6
2383.28,68.3041,3026.2,3026.2,NULL,3026.2
2383.4324,68.3041,3026.3,3026.3,NULL,3026.3
2383.5847,69.7679,3043.8,3043.8,NULL,3043.8
2383.7373,68.5269,3041.3,3041.3,NULL,3041.3
2383.8896,68.3604,3076.1,3076.1,NULL,3076.1
2384.042,67.47800000000001,3090.7,3090.7,NULL,3090.7
2384.1943,68.3535,3094.8,3094.8,NULL,3094.8
2384.3467,67.2354,3068.8,3068.8,NULL,3068.8
2384.4993,66.4746,3069.5,3069.5,NULL,3069.5
2384.6516,64.7275,3053.1000000000013,3053.1000000000013,NULL,3053.1000000000013
2384.804,65.3149,3077.5,3077.5,NULL,3077.5
2384.9563,63.1393,3079.6,3079.6,NULL,3079.6
2385.1089,62.4174,3035.1,3035.1,NULL,3035.1
2385.2612,58.4843,3040.4,3040.4,NULL,3040.4
2385.4136,58.6541,3014.5,3014.5,NULL,3014.5
2385.5659,58.742,3006.0,3006.0,NULL,3006.0
2385.7185,61.0961,2990.5,2990.5,NULL,2990.5
2385.8708,60.3102,2985.7,2985.7,NULL,2985.7
2386.0232,61.0684,3016.2,3016.2,NULL,3016.2
2386.1755,60.0232,3018.0,3018.0,NULL,3018.0
2386.3279,61.4886,3028.1,3028.1,NULL,3028.1
2386.4805,59.7369,3023.3,3023.3,NULL,3023.3
2386.6328,58.7442,3059.6,3059.6,NULL,3059.6
2386.7852,58.498999999999995,3052.2,3052.2,NULL,3052.2
2386.9375,58.6862,3021.8,3021.8,NULL,3021.8
2387.0901,61.5832,3162.8,3162.8,NULL,3162.8
2387.2424,61.9116,3172.6,3172.6,NULL,3172.6
2387.3948,62.777,3243.9,3243.9,NULL,3243.9
2387.5471,59.8386,3321.0,3321.0,NULL,3321.0
2387.6997,59.4873,3342.1,3342.1,NULL,3342.1
2387.8521,60.5377,3366.3,3366.3,NULL,3366.3
2388.0044,59.8774,3353.6000000000013,3353.6000000000013,NULL,3353.6000000000013
2388.1567,57.9512,3305.1,3305.1,NULL,3305.1
2388.3091,54.7375,3281.5,3281.5,NULL,3281.5
2388.4617,54.0282,3243.6,3243.6,NULL,3243.6
2388.614,54.8539,3167.7,3167.7,NULL,3167.7
2388.7664,55.0737,3128.9,3128.9,NULL,3128.9
2388.9187,56.9491,3123.4,3123.4,NULL,3123.4
2389.0713,56.0241,3065.9,3065.9,NULL,3065.9
2389.2236,58.85,3055.6,3055.6,NULL,3055.6
2389.376,60.6829,3037.1,3037.1,NULL,3037.1
2389.5283,63.7776,3030.0,3030.0,NULL,3030.0
2389.6809,65.0407,3032.0,3032.0,NULL,3032.0
2389.8333,67.8459,3036.1,3036.1,NULL,3036.1
2389.9856,70.3199,3019.9,3019.9,NULL,3019.9
2390.1379,68.6669,2980.9,2980.9,NULL,2980.9
2390.2903,65.4086,2977.6,2977.6,NULL,2977.6
2390.4429,64.212,2982.1,2982.1,NULL,2982.1
2390.5952,64.5602,2973.3,2973.3,NULL,2973.3
2390.7476,63.7081,2959.3,2959.3,NULL,2959.3
2390.8999,63.239,2932.6,2932.6,NULL,2932.6
2391.0525,63.1942,2914.1,2914.1,NULL,2914.1
2391.2048,65.3193,2932.5,2932.5,NULL,2932.5
2391.3572,63.0428,2960.1000000000013,2960.1000000000013,NULL,2960.1000000000013
2391.5095,63.4993,2979.7,2979.7,NULL,2979.7
2391.6621,60.8159,3007.1,3007.1,NULL,3007.1
2391.8145,61.4306,3032.0,3032.0,NULL,3032.0
2391.9668,62.2932,3058.6000000000013,3058.6000000000013,NULL,3058.6000000000013
2392.1191,63.6181,3026.8,3026.8,NULL,3026.8
2392.2715,65.9069,2991.8,2991.8,NULL,2991.8
2392.4241,63.4646,2972.700000000001,2972.700000000001,NULL,2972.700000000001
2392.5764,65.6625,2953.3,2953.3,NULL,2953.3
2392.7288,63.3842,2942.5,2942.5,NULL,2942.5
2392.8811,62.4931,2956.9,2956.9,NULL,2956.9
2393.0337,61.3647,2936.9,2936.9,NULL,2936.9
2393.186,63.5125,2996.1000000000013,2996.1000000000013,NULL,2996.1000000000013
2393.3384,63.6572,3008.9,3008.9,NULL,3008.9
2393.4907,61.5913,3006.6000000000013,3006.6000000000013,NULL,3006.6000000000013
2393.6433,57.6079,3013.8,3013.8,NULL,3013.8
2393.7957,59.3474,2977.6,2977.6,NULL,2977.6
2393.948,62.5056,2973.2,2973.2,NULL,2973.2
2394.1003,63.9371,2973.9,2973.9,NULL,2973.9
2394.2527,64.1644,2975.5,2975.5,NULL,2975.5
2394.4053,62.3207,2975.3,2975.3,NULL,2975.3
2394.5576,64.0868,2980.5,2980.5,NULL,2980.5
2394.71,66.4442,2981.7,2981.7,NULL,2981.7
2394.8623,64.4261,2984.1000000000013,2984.1000000000013,NULL,2984.1000000000013
2395.0149,61.9155,3008.2,3008.2,NULL,3008.2
2395.1672,58.7507,3013.8,3013.8,NULL,3013.8
2395.3196,61.6705,3031.9,3031.9,NULL,3031.9
2395.4719,62.4464,3036.700000000001,3036.700000000001,NULL,3036.700000000001
2395.6245,63.9076,3036.8,3036.8,NULL,3036.8
2395.7769,64.0464,3049.9,3049.9,NULL,3049.9
2395.9292,64.7572,3066.7,3066.7,NULL,3066.7
2396.0815,63.3069,3081.0,3081.0,NULL,3081.0
2396.2339,61.049,3100.3,3100.3,NULL,3100.3
2396.3865,63.8369,3192.1,3192.1,NULL,3192.1
2396.5388,65.3432,3139.5,3139.5,NULL,3139.5
2396.6912,67.3235,3115.0,3115.0,NULL,3115.0
2396.8435,64.7582,3125.5,3125.5,NULL,3125.5
2396.9961,66.4308,3127.5,3127.5,NULL,3127.5
2397.1484,67.42399999999999,3112.4,3112.4,NULL,3112.4
2397.3008,69.0421,3097.700000000001,3097.700000000001,NULL,3097.700000000001
2397.4531,66.7347,3088.4,3088.4,NULL,3088.4
2397.6057,64.9065,3101.8,3101.8,NULL,3101.8
2397.7581,64.1923,3109.700000000001,3109.700000000001,NULL,3109.700000000001
2397.9104,63.1507,3146.1,3146.1,NULL,3146.1
2398.0627,64.3555,3171.8,3171.8,NULL,3171.8
2398.2151,64.6175,3183.3,3183.3,NULL,3183.3
2398.3677,66.4283,3207.4,3207.4,NULL,3207.4
2398.52,67.6849,3215.0,3215.0,NULL,3215.0
2398.6724,65.056,3272.8,3272.8,NULL,3272.8
2398.8247,66.3511,3250.5,3250.5,NULL,3250.5
2398.9773,61.3205,3183.7,3183.7,NULL,3183.7
2399.1296,64.0885,3100.8,3100.8,NULL,3100.8
2399.282,61.2689,3095.5,3095.5,NULL,3095.5
2399.4343,67.7739,3087.200000000001,3087.200000000001,NULL,3087.200000000001
2399.5869,71.3242,3090.6,3090.6,NULL,3090.6
2399.7393,76.3347,3133.9,3133.9,NULL,3133.9
2399.8916,75.8571,3153.2,3153.2,NULL,3153.2
2400.0439,75.4254,3223.5,3223.5,NULL,3223.5
2400.1963,74.2911,3235.9,3235.9,NULL,3235.9
2400.3489,75.3922,3224.7,3224.7,NULL,3224.7
2400.5012,71.766,3225.6,3225.6,NULL,3225.6
2400.6536,68.7541,3222.4,3222.4,NULL,3222.4
2400.8059,68.0458,3162.0,3162.0,NULL,3162.0
2400.9585,71.3136,3165.1,3165.1,NULL,3165.1
2401.1108,76.7192,3185.1,3185.1,NULL,3185.1
2401.2632,77.6185,3243.5,3243.5,NULL,3243.5
2401.4155,76.2074,3343.1000000000013,3343.1000000000013,NULL,3343.1000000000013
2401.5681,73.1273,3301.0,3301.0,NULL,3301.0
2401.7205,71.628,3274.5,3274.5,NULL,3274.5
2401.8728,70.8517,3246.700000000001,3246.700000000001,NULL,3246.700000000001
2402.0251,72.0915,3227.8,3227.8,NULL,3227.8
2402.1775,74.1896,3186.2,3186.2,NULL,3186.2
2402.3301,76.958,3171.0,3171.0,NULL,3171.0
2402.4824,77.7526,3170.8,3170.8,NULL,3170.8
2402.6348,75.2974,3184.1,3184.1,NULL,3184.1
2402.7871,73.7126,3237.7,3237.7,NULL,3237.7
2402.9397,73.4814,3233.3,3233.3,NULL,3233.3
2403.092,73.2338,3252.8,3252.8,NULL,3252.8
2403.2444,75.0054,3257.4,3257.4,NULL,3257.4
2403.3967,74.2213,3270.3,3270.3,NULL,3270.3
2403.5493,76.3474,3267.8,3267.8,NULL,3267.8
2403.7017,72.6025,3309.0,3309.0,NULL,3309.0
2403.854,71.5467,3265.200000000001,3265.200000000001,NULL,3265.200000000001
2404.0063,67.4186,3400.3,3400.3,NULL,3400.3
2404.1587,68.3971,3340.5,3340.5,NULL,3340.5
2404.3113,66.4452,3382.4,3382.4,NULL,3382.4
2404.4636,64.0,3302.5,3302.5,NULL,3302.5
2404.616,60.4276,3199.4,3199.4,NULL,3199.4
2404.7683,61.8072,3189.4,3189.4,NULL,3189.4
2404.9209,65.361,3077.5,3077.5,NULL,3077.5
2405.0732,75.4081,3048.700000000001,3048.700000000001,NULL,3048.700000000001
2405.2256,84.3202,3096.7,3096.7,NULL,3096.7
2405.3779,91.686,3105.1000000000013,3105.1000000000013,NULL,3105.1000000000013
2405.5305,91.404,3115.200000000001,3115.200000000001,NULL,3115.200000000001
2405.6829,90.4429,3127.200000000001,3127.200000000001,NULL,3127.200000000001
2405.8352,91.1726,3079.200000000001,3079.200000000001,NULL,3079.200000000001
2405.9875,91.74600000000001,3093.5,3093.5,NULL,3093.5
2406.1399,86.9111,3123.6000000000013,3123.6000000000013,NULL,3123.6000000000013
2406.2925,80.6565,3125.2,3125.2,NULL,3125.2
2406.4448,74.4911,3115.3,3115.3,NULL,3115.3
2406.5972,72.9038,3133.4,3133.4,NULL,3133.4
2406.7495,71.7449,3144.9,3144.9,NULL,3144.9
2406.9021,70.1544,3183.4,3183.4,NULL,3183.4
2407.0544,66.9684,3231.4,3231.4,NULL,3231.4
2407.2068,63.3757,3255.7,3255.7,NULL,3255.7
2407.3591,60.5489,3301.200000000001,3301.200000000001,NULL,3301.200000000001
2407.5117,59.6144,3336.2,3336.2,NULL,3336.2
2407.6641,61.3077,3351.0,3351.0,NULL,3351.0
2407.8164,62.486000000000004,3462.1,3462.1,NULL,3462.1
2407.9688,61.958,3488.5,3488.5,NULL,3488.5
2408.1211,59.0346,3490.3,3490.3,NULL,3490.3
2408.2737,55.2926,3543.8,3543.8,NULL,3543.8
2408.426,56.1162,3506.200000000001,3506.200000000001,NULL,3506.200000000001
2408.5784,58.2365,3497.0,3497.0,NULL,3497.0
2408.7307,58.6942,3476.1000000000013,3476.1000000000013,NULL,3476.1000000000013
2408.8833,57.9223,3453.1,3453.1,NULL,3453.1
2409.0356,57.3613,3429.8,3429.8,NULL,3429.8
2409.188,58.3999,3456.9,3456.9,NULL,3456.9
2409.3403,59.0799,3430.7,3430.7,NULL,3430.7
2409.4929,58.1495,3391.3,3391.3,NULL,3391.3
2409.6453,58.1306,3344.3,3344.3,NULL,3344.3
2409.7976,55.9751,3216.6,3216.6,NULL,3216.6
2409.95,56.7674,3239.5,3239.5,NULL,3239.5
2410.1023,61.5085,3126.8,3126.8,NULL,3126.8
2410.2549,70.12899999999999,3106.9,3106.9,NULL,3106.9
2410.4072,76.9397,3118.2,3118.2,NULL,3118.2
2410.5596,81.2663,3138.1,3138.1,NULL,3138.1
2410.7119,83.0316,3141.2,3141.2,NULL,3141.2
2410.8645,86.8945,3154.5,3154.5,NULL,3154.5
2411.0168,87.7459,3179.4,3179.4,NULL,3179.4
2411.1692,86.3575,3224.4,3224.4,NULL,3224.4
2411.3215,82.5154,3262.9,3262.9,NULL,3262.9
2411.4741,77.9218,3235.8,3235.8,NULL,3235.8
2411.6265,73.646,3256.6000000000013,3256.6000000000013,NULL,3256.6000000000013
2411.7788,69.3362,3311.8,3311.8,NULL,3311.8
2411.9312,66.5609,3380.7,3380.7,NULL,3380.7
2412.0835,65.9504,3426.6,3426.6,NULL,3426.6
2412.2361,66.0689,3452.6,3452.6,NULL,3452.6
2412.3884,69.0291,3460.9,3460.9,NULL,3460.9
2412.5408,68.7234,3450.0,3450.0,NULL,3450.0
2412.6931,68.9571,3430.7,3430.7,NULL,3430.7
2412.8457,67.2748,3373.8,3373.8,NULL,3373.8
2412.998,66.2807,3263.7,3263.7,NULL,3263.7
2413.1504,65.9743,3352.6,3352.6,NULL,3352.6
2413.3027,68.4743,3270.3,3270.3,NULL,3270.3
2413.4551,71.3613,3246.5,3246.5,NULL,3246.5
2413.6077,77.8587,3246.5,3246.5,NULL,3246.5
2413.76,84.7333,3305.3,3305.3,NULL,3305.3
2413.9124,85.8771,3342.5,3342.5,NULL,3342.5
2414.0647,77.3639,3347.0,3347.0,NULL,3347.0
2414.2173,65.6164,3366.0,3366.0,NULL,3366.0
2414.3696,62.0829,3353.5,3353.5,NULL,3353.5
2414.522,63.2706,3373.4,3373.4,NULL,3373.4
2414.6743,64.0675,3377.5,3377.5,NULL,3377.5
2414.8269,64.4214,3371.9,3371.9,NULL,3371.9
2414.9792,66.8107,3382.200000000001,3382.200000000001,NULL,3382.200000000001
2415.1316,75.1331,3375.5,3375.5,NULL,3375.5
2415.2839,80.2263,3391.8,3391.8,NULL,3391.8
2415.4363,79.6655,3421.4,3421.4,NULL,3421.4
2415.5889,71.2486,3415.1,3415.1,NULL,3415.1
2415.7412,64.4491,3378.5,3378.5,NULL,3378.5
2415.8936,62.0582,3385.0,3385.0,NULL,3385.0
2416.0459,63.7004,3673.7,3673.7,NULL,3673.7
2416.1985,65.5851,3692.8,3692.8,NULL,3692.8
2416.3508,64.8024,3718.7,3718.7,NULL,3718.7
2416.5032,64.4555,3526.1,3526.1,NULL,3526.1
2416.6555,60.4556,3539.5,3539.5,NULL,3539.5
2416.8081,58.4283,3551.7,3551.7,NULL,3551.7
2416.9604,55.8811,3513.8,3513.8,NULL,3513.8
2417.1128,57.1975,3365.0,3365.0,NULL,3365.0
2417.2651,57.6637,3361.3,3361.3,NULL,3361.3
2417.4175,59.5256,3397.9,3397.9,NULL,3397.9
2417.5701,59.1542,3393.9,3393.9,NULL,3393.9
2417.7224,59.5997,3418.5,3418.5,NULL,3418.5
2417.8748,59.2816,3399.3,3399.3,NULL,3399.3
2418.0271,60.5545,3366.3,3366.3,NULL,3366.3
2418.1797,61.753,3410.200000000001,3410.200000000001,NULL,3410.200000000001
2418.332000000001,61.4966,3476.5,3476.5,NULL,3476.5
2418.4844,62.324,3488.9,3488.9,NULL,3488.9
2418.6367,61.8998,3488.2,3488.2,NULL,3488.2
2418.7893,60.803999999999995,3476.3,3476.3,NULL,3476.3
2418.9417,58.2045,3406.1,3406.1,NULL,3406.1
2419.094,59.2426,3254.9,3254.9,NULL,3254.9
2419.2463,60.2812,3098.4,3098.4,NULL,3098.4
2419.3987,65.4524,3103.4,3103.4,NULL,3103.4
2419.5513,70.1455,3126.3,3126.3,NULL,3126.3
2419.7036,81.5389,3220.0,3220.0,NULL,3220.0
2419.856,88.8323,3173.1,3173.1,NULL,3173.1
2420.0083,89.9501,3261.8,3261.8,NULL,3261.8
2420.1609,83.6171,3305.1,3305.1,NULL,3305.1
2420.3132,74.8609,3310.5,3310.5,NULL,3310.5
2420.4656,69.9976,3284.5,3284.5,NULL,3284.5
2420.6179,65.872,3292.1,3292.1,NULL,3292.1
2420.7705,63.7759,3266.4,3266.4,NULL,3266.4
2420.9229,60.9545,3282.4,3282.4,NULL,3282.4
2421.0752,60.434,3316.5,3316.5,NULL,3316.5
2421.2275,61.3052,3373.0,3373.0,NULL,3373.0
2421.3799,65.6887,3309.8,3309.8,NULL,3309.8
2421.5325,68.413,3333.4,3333.4,NULL,3333.4
2421.6848,68.5063,3292.9,3292.9,NULL,3292.9
2421.8372,65.013,3350.9,3350.9,NULL,3350.9
2421.9895,63.8918,3392.2,3392.2,NULL,3392.2
2422.1421,64.682,3414.1,3414.1,NULL,3414.1
2422.2944,64.8076,3444.0,3444.0,NULL,3444.0
2422.4468,64.5061,3411.1,3411.1,NULL,3411.1
2422.5991,62.2556,3453.7,3453.7,NULL,3453.7
2422.7517,62.118,3332.4,3332.4,NULL,3332.4
2422.9041,63.3762,3276.2,3276.2,NULL,3276.2
2423.0564,65.1545,3302.0,3302.0,NULL,3302.0
2423.2087,66.6028,3300.8,3300.8,NULL,3300.8
2423.3611,64.3537,3288.6000000000013,3288.6000000000013,NULL,3288.6000000000013
2423.5137,62.9862,3330.0,3330.0,NULL,3330.0
2423.666,63.1833,3321.4,3321.4,NULL,3321.4
2423.8184,64.2445,3321.1,3321.1,NULL,3321.1
2423.9707,65.0988,3369.9,3369.9,NULL,3369.9
2424.1233,63.4427,3408.4,3408.4,NULL,3408.4
2424.2756,61.5185,3428.5,3428.5,NULL,3428.5
2424.428,61.8964,3436.1000000000013,3436.1000000000013,NULL,3436.1000000000013
2424.5803,64.4636,3420.700000000001,3420.700000000001,NULL,3420.700000000001
2424.7329,70.2845,3431.2,3431.2,NULL,3431.2
2424.8853,75.9308,3430.6,3430.6,NULL,3430.6
2425.0376,77.2851,3389.0,3389.0,NULL,3389.0
2425.1899,79.2719,3371.1000000000013,3371.1000000000013,NULL,3371.1000000000013
2425.3423,79.53399999999998,3383.8,3383.8,NULL,3383.8
2425.4949,78.8675,3399.8,3399.8,NULL,3399.8
2425.6472,71.6837,3390.4,3390.4,NULL,3390.4
2425.7996,68.1872,3350.1,3350.1,NULL,3350.1
2425.9519,69.1033,3355.9,3355.9,NULL,3355.9
2426.1045,70.03699999999999,3337.7,3337.7,NULL,3337.7
2426.2568,69.1838,3256.4,3256.4,NULL,3256.4
2426.4092,71.4125,3239.8,3239.8,NULL,3239.8
2426.5615,74.2163,3221.0,3221.0,NULL,3221.0
2426.7141,75.9743,3319.3,3319.3,NULL,3319.3
2426.8665,76.2252,3327.8,3327.8,NULL,3327.8
2427.0188,73.8443,3281.200000000001,3281.200000000001,NULL,3281.200000000001
2427.1711,74.8367,3150.4,3150.4,NULL,3150.4
2427.3235,75.4595,3121.9,3121.9,NULL,3121.9
2427.4761,77.3023,3103.200000000001,3103.200000000001,NULL,3103.200000000001
2427.6284,76.5087,3037.8,3037.8,NULL,3037.8
2427.7808,77.1436,3189.5,3189.5,NULL,3189.5
2427.9331,75.9031,3170.8,3170.8,NULL,3170.8
2428.0857,73.4597,3187.4,3187.4,NULL,3187.4
2428.238,66.4746,3253.3,3253.3,NULL,3253.3
2428.3904,66.5178,3310.9,3310.9,NULL,3310.9
2428.5427,69.57300000000001,3317.3,3317.3,NULL,3317.3
2428.6953,71.1217,3323.700000000001,3323.700000000001,NULL,3323.700000000001
2428.8477,67.1419,3347.1000000000013,3347.1000000000013,NULL,3347.1000000000013
2429.0,61.2637,3338.7,3338.7,NULL,3338.7
2429.1523,57.8046,3321.1,3321.1,NULL,3321.1
2429.3047,57.791000000000004,3301.9,3301.9,NULL,3301.9
2429.4573,58.5895,3328.8,3328.8,NULL,3328.8
2429.6096,57.7077,3358.4,3358.4,NULL,3358.4
2429.762,57.1844,3391.700000000001,3391.700000000001,NULL,3391.700000000001
2429.9143,54.683,3433.7,3433.7,NULL,3433.7
2430.0669,57.0562,3331.8,3331.8,NULL,3331.8
2430.2192,59.0751,3390.4,3390.4,NULL,3390.4
2430.3716,63.5777,3422.5,3422.5,NULL,3422.5
2430.5239,61.357,3369.5,3369.5,NULL,3369.5
2430.6765,61.5677,3438.9,3438.9,NULL,3438.9
2430.8289,56.5327,3446.1,3446.1,NULL,3446.1
2430.9812,59.9938,3427.5,3427.5,NULL,3427.5
2431.1335,58.4379,3415.8,3415.8,NULL,3415.8
2431.2859,61.9014,3279.700000000001,3279.700000000001,NULL,3279.700000000001
2431.4385,61.4857,3271.6,3271.6,NULL,3271.6
2431.5908,61.7251,3307.0,3307.0,NULL,3307.0
2431.7432,61.0038,3356.9,3356.9,NULL,3356.9
2431.8955,60.6094,3347.0,3347.0,NULL,3347.0
2432.0481,63.5747,3310.2,3310.2,NULL,3310.2
2432.2004,63.2682,3319.2,3319.2,NULL,3319.2
2432.3528,62.163999999999994,3361.6000000000013,3361.6000000000013,NULL,3361.6000000000013
2432.5051,61.1193,3309.9,3309.9,NULL,3309.9
2432.6577,62.1281,3330.9,3330.9,NULL,3330.9
2432.8101,64.24,3309.200000000001,3309.200000000001,NULL,3309.200000000001
2432.9624,64.1561,3335.700000000001,3335.700000000001,NULL,3335.700000000001
2433.1147,62.9019,3335.0,3335.0,NULL,3335.0
2433.2671,61.3628,3363.700000000001,3363.700000000001,NULL,3363.700000000001
2433.4197,59.6022,3375.5,3375.5,NULL,3375.5
2433.572,60.6769,3372.8,3372.8,NULL,3372.8
2433.7244,62.3084,3378.5,3378.5,NULL,3378.5
2433.8767,61.9364,3386.7,3386.7,NULL,3386.7
2434.0293,63.6298,3382.3,3382.3,NULL,3382.3
2434.1816,62.2093,3342.7,3342.7,NULL,3342.7
2434.334,64.4465,3339.1000000000013,3339.1000000000013,NULL,3339.1000000000013
2434.4863,65.0618,3315.6,3315.6,NULL,3315.6
2434.6389,66.0306,3322.1,3322.1,NULL,3322.1
2434.7913,66.8252,3317.5,3317.5,NULL,3317.5
2434.9436,70.17699999999999,3293.1,3293.1,NULL,3293.1
2435.0959,76.0242,3293.200000000001,3293.200000000001,NULL,3293.200000000001
2435.2483,81.893,3278.6,3278.6,NULL,3278.6
2435.4009,80.2258,3252.8,3252.8,NULL,3252.8
2435.5532,76.0771,3238.5,3238.5,NULL,3238.5
2435.7056,71.1416,3233.1,3233.1,NULL,3233.1
2435.8579,66.3807,3220.5,3220.5,NULL,3220.5
2436.0105,62.2193,3233.4,3233.4,NULL,3233.4
2436.1628,60.4689,3205.8,3205.8,NULL,3205.8
2436.3152,60.8635,3157.8,3157.8,NULL,3157.8
2436.4675,59.869,3105.8,3105.8,NULL,3105.8
2436.6201,59.6931,3050.6000000000013,3050.6000000000013,NULL,3050.6000000000013
2436.7725,58.3262,3002.6000000000013,3002.6000000000013,NULL,3002.6000000000013
2436.9248,63.4846,2955.4,2955.4,NULL,2955.4
2437.0771,71.499,2970.8,2970.8,NULL,2970.8
2437.2295,85.2411,3069.6,3069.6,NULL,3069.6
2437.3821,94.6611,3241.5,3241.5,NULL,3241.5
2437.5344,93.8014,3280.6000000000013,3280.6000000000013,NULL,3280.6000000000013
2437.6868,84.9828,3668.6,3668.6,NULL,3668.6
2437.8391,76.2864,3674.7,3674.7,NULL,3674.7
2437.9917,69.1429,3675.4,3675.4,NULL,3675.4
2438.144,65.6516,3516.1,3516.1,NULL,3516.1
2438.2964,62.736000000000004,3311.1000000000013,3311.1000000000013,NULL,3311.1000000000013
2438.4487,64.0858,3190.700000000001,3190.700000000001,NULL,3190.700000000001
2438.6013,68.4927,3182.1000000000013,3182.1000000000013,NULL,3182.1000000000013
2438.7537,72.5018,3171.4,3171.4,NULL,3171.4
2438.906,75.2318,3165.6,3165.6,NULL,3165.6
2439.0583,72.2383,3166.6,3166.6,NULL,3166.6
2439.2107,70.0764,3176.7,3176.7,NULL,3176.7
2439.3633,67.6728,3192.5,3192.5,NULL,3192.5
2439.5156,71.6475,3194.9,3194.9,NULL,3194.9
2439.6679999999997,74.8376,3215.7,3215.7,NULL,3215.7
2439.8203,75.265,3264.5,3264.5,NULL,3264.5
2439.9729,71.9232,3292.1,3292.1,NULL,3292.1
2440.1252,69.2799,3222.6,3222.6,NULL,3222.6
2440.2776,69.3215,3243.3,3243.3,NULL,3243.3
2440.4299,69.6447,3264.6000000000013,3264.6000000000013,NULL,3264.6000000000013
2440.5825,68.2516,3300.4,3300.4,NULL,3300.4
2440.7349,65.3405,3297.7,3297.7,NULL,3297.7
2440.8872,62.8219,3295.4,3295.4,NULL,3295.4
2441.0396,61.5806,3328.5,3328.5,NULL,3328.5
2441.1919,61.3159,3254.4,3254.4,NULL,3254.4
2441.3445,62.1546,3292.2,3292.2,NULL,3292.2
2441.4968,61.8176,3352.3,3352.3,NULL,3352.3
2441.6492,62.4437,3374.6,3374.6,NULL,3374.6
2441.8015,62.8887,3409.5,3409.5,NULL,3409.5
2441.9541,63.8638,3450.4,3450.4,NULL,3450.4
2442.1064,64.9425,3493.7,3493.7,NULL,3493.7
2442.2588,67.1837,3497.0,3497.0,NULL,3497.0
2442.4111,73.5662,3494.7,3494.7,NULL,3494.7
2442.5637,78.8769,3524.4,3524.4,NULL,3524.4
2442.7161,82.2139,3345.6,3345.6,NULL,3345.6
2442.8684,80.5819,3352.4,3352.4,NULL,3352.4
2443.0208,72.9101,3354.7,3354.7,NULL,3354.7
2443.1731,65.0193,3281.4,3281.4,NULL,3281.4
2443.3257,57.591,3935.6,3935.6,NULL,3935.6
2443.478,59.0891,3501.8,3501.8,NULL,3501.8
2443.6304,60.1517,3586.1,3586.1,NULL,3586.1
2443.7827,63.1729,3608.7,3608.7,NULL,3608.7
2443.9353,61.578,3542.3,3542.3,NULL,3542.3
2444.0876,61.3284,3520.1,3520.1,NULL,3520.1
2444.24,61.9997,3459.9,3459.9,NULL,3459.9
2444.3923,66.5026,3479.8,3479.8,NULL,3479.8
2444.5449,68.7212,3431.5,3431.5,NULL,3431.5
2444.6973,68.4123,3352.8,3352.8,NULL,3352.8
2444.8496,65.3471,3337.1,3337.1,NULL,3337.1
2445.002,62.9205,3330.700000000001,3330.700000000001,NULL,3330.700000000001
2445.1543,62.7119,3362.8,3362.8,NULL,3362.8
2445.3069,62.9315,3349.0,3349.0,NULL,3349.0
2445.4592,63.9408,3319.6,3319.6,NULL,3319.6
2445.6116,62.3601,3365.200000000001,3365.200000000001,NULL,3365.200000000001
2445.7639,62.5458,3357.5,3357.5,NULL,3357.5
2445.9165,60.9941,3353.9,3353.9,NULL,3353.9
2446.0688,61.1414,3350.7,3350.7,NULL,3350.7
2446.2212,61.5828,3367.1000000000013,3367.1000000000013,NULL,3367.1000000000013
2446.3735,62.7807,3331.8,3331.8,NULL,3331.8
2446.5259,61.9787,3256.200000000001,3256.200000000001,NULL,3256.200000000001
2446.6785,60.1572,3257.5,3257.5,NULL,3257.5
2446.8308,61.8542,3266.3,3266.3,NULL,3266.3
2446.9832,67.2458,3269.8,3269.8,NULL,3269.8
2447.1355,73.8531,3255.5,3255.5,NULL,3255.5
2447.2881,74.5282,3227.6,3227.6,NULL,3227.6
2447.4404,71.7409,3220.9,3220.9,NULL,3220.9
2447.5928,67.5372,3188.7,3188.7,NULL,3188.7
2447.7451,67.6741,3169.8,3169.8,NULL,3169.8
2447.8977,73.8601,3147.8,3147.8,NULL,3147.8
2448.05,74.8238,3146.0,3146.0,NULL,3146.0
2448.2024,75.7106,3151.2,3151.2,NULL,3151.2
2448.3547,70.9997,3134.0,3134.0,NULL,3134.0
2448.5071,73.2697,3073.4,3073.4,NULL,3073.4
2448.6597,75.4102,3018.9,3018.9,NULL,3018.9
2448.812,81.0165,3061.4,3061.4,NULL,3061.4
2448.9644,84.5088,3070.8,3070.8,NULL,3070.8
2449.1167,86.3195,3081.700000000001,3081.700000000001,NULL,3081.700000000001
2449.2693,78.8547,3149.0,3149.0,NULL,3149.0
2449.4216,75.414,3128.3,3128.3,NULL,3128.3
2449.574,70.0527,3012.2,3012.2,NULL,3012.2
2449.7263,75.712,2958.4,2958.4,NULL,2958.4
2449.8789,77.3854,2924.6,2924.6,NULL,2924.6
2450.0312,86.0329,2873.200000000001,2873.200000000001,NULL,2873.200000000001
2450.1836,91.175,2890.8,2890.8,NULL,2890.8
2450.3359,93.8301,2931.1,2931.1,NULL,2931.1
2450.4883,93.1574,2952.8,2952.8,NULL,2952.8
2450.6409,91.4338,2991.0,2991.0,NULL,2991.0
2450.7932,93.1531,2975.4,2975.4,NULL,2975.4
2450.9456,92.9781,2989.6,2989.6,NULL,2989.6
2451.0979,94.0789,3070.9,3070.9,NULL,3070.9
